link_id,major_type_en,subtype_id,trace_id,weight,required,notes
stl_fiend_010_sulfur_smell,Fiend,fiend_010,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_010_black_ichor,Fiend,fiend_010,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_010_scorch_marks,Fiend,fiend_010,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_010_burnt_contract_scraps,Fiend,fiend_010,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_010_footprints_deep,Fiend,fiend_010,footprints_deep,25,false,범용 보정 후보
stl_fiend_010_dried_blood,Fiend,fiend_010,dried_blood,25,false,범용 보정 후보
stl_fiend_010_territory_scratches,Fiend,fiend_010,territory_scratches,25,false,범용 보정 후보
stl_fiend_011_sulfur_smell,Fiend,fiend_011,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_011_black_ichor,Fiend,fiend_011,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_011_scorch_marks,Fiend,fiend_011,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_011_burnt_contract_scraps,Fiend,fiend_011,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_011_footprints_deep,Fiend,fiend_011,footprints_deep,25,false,범용 보정 후보
stl_fiend_011_dried_blood,Fiend,fiend_011,dried_blood,25,false,범용 보정 후보
stl_fiend_011_territory_scratches,Fiend,fiend_011,territory_scratches,25,false,범용 보정 후보
stl_fiend_012_sulfur_smell,Fiend,fiend_012,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_012_black_ichor,Fiend,fiend_012,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_012_scorch_marks,Fiend,fiend_012,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_012_burnt_contract_scraps,Fiend,fiend_012,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_012_footprints_deep,Fiend,fiend_012,footprints_deep,25,false,범용 보정 후보
stl_fiend_012_dried_blood,Fiend,fiend_012,dried_blood,25,false,범용 보정 후보
stl_fiend_012_territory_scratches,Fiend,fiend_012,territory_scratches,25,false,범용 보정 후보
stl_fiend_013_sulfur_smell,Fiend,fiend_013,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_013_black_ichor,Fiend,fiend_013,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_013_scorch_marks,Fiend,fiend_013,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_013_burnt_contract_scraps,Fiend,fiend_013,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_013_footprints_deep,Fiend,fiend_013,footprints_deep,25,false,범용 보정 후보
stl_fiend_013_dried_blood,Fiend,fiend_013,dried_blood,25,false,범용 보정 후보
stl_fiend_013_territory_scratches,Fiend,fiend_013,territory_scratches,25,false,범용 보정 후보
stl_fiend_014_sulfur_smell,Fiend,fiend_014,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_014_black_ichor,Fiend,fiend_014,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_014_scorch_marks,Fiend,fiend_014,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_014_burnt_contract_scraps,Fiend,fiend_014,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_014_elemental_distortion,Fiend,fiend_014,elemental_distortion,76,false,화염 분류
stl_fiend_014_footprints_deep,Fiend,fiend_014,footprints_deep,25,false,범용 보정 후보
stl_fiend_014_dried_blood,Fiend,fiend_014,dried_blood,25,false,범용 보정 후보
stl_fiend_014_territory_scratches,Fiend,fiend_014,territory_scratches,25,false,범용 보정 후보
stl_fiend_015_sulfur_smell,Fiend,fiend_015,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_015_black_ichor,Fiend,fiend_015,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_015_scorch_marks,Fiend,fiend_015,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_015_burnt_contract_scraps,Fiend,fiend_015,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_015_torn_carcass,Fiend,fiend_015,torn_carcass,90,true,시체형/부패형 분류
stl_fiend_015_necrotic_wither,Fiend,fiend_015,necrotic_wither,83,false,시체형/부패형 분류
stl_fiend_015_grave_soil,Fiend,fiend_015,grave_soil,76,false,시체형/부패형 분류
stl_fiend_015_dried_blood,Fiend,fiend_015,dried_blood,69,false,시체형/부패형 분류
stl_fiend_015_poison_stain,Fiend,fiend_015,poison_stain,90,true,독성/질병 분류
stl_fiend_015_footprints_deep,Fiend,fiend_015,footprints_deep,25,false,범용 보정 후보
stl_fiend_015_territory_scratches,Fiend,fiend_015,territory_scratches,25,false,범용 보정 후보
stl_fiend_016_sulfur_smell,Fiend,fiend_016,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_016_black_ichor,Fiend,fiend_016,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_016_scorch_marks,Fiend,fiend_016,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_016_burnt_contract_scraps,Fiend,fiend_016,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_016_cold_spot,Fiend,fiend_016,cold_spot,90,true,영체/결박형 분류
stl_fiend_016_shadow_residue,Fiend,fiend_016,shadow_residue,83,false,영체/결박형 분류
stl_fiend_016_fog_residue,Fiend,fiend_016,fog_residue,76,false,영체/결박형 분류
stl_fiend_016_necrotic_wither,Fiend,fiend_016,necrotic_wither,69,false,영체/결박형 분류
stl_fiend_016_footprints_deep,Fiend,fiend_016,footprints_deep,25,false,범용 보정 후보
stl_fiend_016_dried_blood,Fiend,fiend_016,dried_blood,25,false,범용 보정 후보
stl_fiend_016_territory_scratches,Fiend,fiend_016,territory_scratches,25,false,범용 보정 후보
stl_fiend_017_sulfur_smell,Fiend,fiend_017,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_017_black_ichor,Fiend,fiend_017,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_017_scorch_marks,Fiend,fiend_017,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_017_burnt_contract_scraps,Fiend,fiend_017,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_017_impossible_flower_ring,Fiend,fiend_017,impossible_flower_ring,90,true,요정계 분류
stl_fiend_017_lost_path_marks,Fiend,fiend_017,lost_path_marks,83,false,요정계 분류
stl_fiend_017_pollen_residue,Fiend,fiend_017,pollen_residue,76,false,요정계 분류
stl_fiend_017_footprints_deep,Fiend,fiend_017,footprints_deep,25,false,범용 보정 후보
stl_fiend_017_dried_blood,Fiend,fiend_017,dried_blood,25,false,범용 보정 후보
stl_fiend_017_territory_scratches,Fiend,fiend_017,territory_scratches,25,false,범용 보정 후보
stl_fiend_018_sulfur_smell,Fiend,fiend_018,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_018_black_ichor,Fiend,fiend_018,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_018_scorch_marks,Fiend,fiend_018,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_018_burnt_contract_scraps,Fiend,fiend_018,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_018_footprints_deep,Fiend,fiend_018,footprints_deep,25,false,범용 보정 후보
stl_fiend_018_dried_blood,Fiend,fiend_018,dried_blood,25,false,범용 보정 후보
stl_fiend_018_territory_scratches,Fiend,fiend_018,territory_scratches,25,false,범용 보정 후보
stl_fiend_019_sulfur_smell,Fiend,fiend_019,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_019_black_ichor,Fiend,fiend_019,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_019_scorch_marks,Fiend,fiend_019,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_019_burnt_contract_scraps,Fiend,fiend_019,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_019_wet_mucus_patch,Fiend,fiend_019,wet_mucus_patch,90,true,수중 분류
stl_fiend_019_slime_trail,Fiend,fiend_019,slime_trail,83,false,수중 분류
stl_fiend_019_drag_marks,Fiend,fiend_019,drag_marks,76,false,수중 분류
stl_fiend_019_footprints_deep,Fiend,fiend_019,footprints_deep,25,false,범용 보정 후보
stl_fiend_019_dried_blood,Fiend,fiend_019,dried_blood,25,false,범용 보정 후보
stl_fiend_019_territory_scratches,Fiend,fiend_019,territory_scratches,25,false,범용 보정 후보
stl_fiend_020_sulfur_smell,Fiend,fiend_020,sulfur_smell,65,true,Fiend 대분류 기본 흔적
stl_fiend_020_black_ichor,Fiend,fiend_020,black_ichor,60,false,Fiend 대분류 기본 흔적
stl_fiend_020_scorch_marks,Fiend,fiend_020,scorch_marks,55,false,Fiend 대분류 기본 흔적
stl_fiend_020_burnt_contract_scraps,Fiend,fiend_020,burnt_contract_scraps,50,false,Fiend 대분류 기본 흔적
stl_fiend_020_footprints_deep,Fiend,fiend_020,footprints_deep,25,false,범용 보정 후보
stl_fiend_020_dried_blood,Fiend,fiend_020,dried_blood,25,false,범용 보정 후보
stl_fiend_020_territory_scratches,Fiend,fiend_020,territory_scratches,25,false,범용 보정 후보
stl_giant_001_huge_footprint,Giant,giant_001,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_001_thrown_boulder_impact,Giant,giant_001,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_001_impact_crater,Giant,giant_001,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_001_broken_branches,Giant,giant_001,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_001_wet_mucus_patch,Giant,giant_001,wet_mucus_patch,90,true,수중 분류
stl_giant_001_slime_trail,Giant,giant_001,slime_trail,83,false,수중 분류
stl_giant_001_drag_marks,Giant,giant_001,drag_marks,76,false,수중 분류
stl_giant_001_footprints_deep,Giant,giant_001,footprints_deep,25,false,범용 보정 후보
stl_giant_001_dried_blood,Giant,giant_001,dried_blood,25,false,범용 보정 후보
stl_giant_001_territory_scratches,Giant,giant_001,territory_scratches,25,false,범용 보정 후보
stl_giant_002_huge_footprint,Giant,giant_002,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_002_thrown_boulder_impact,Giant,giant_002,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_002_impact_crater,Giant,giant_002,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_002_broken_branches,Giant,giant_002,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_002_footprints_deep,Giant,giant_002,footprints_deep,25,false,범용 보정 후보
stl_giant_002_dried_blood,Giant,giant_002,dried_blood,25,false,범용 보정 후보
stl_giant_002_territory_scratches,Giant,giant_002,territory_scratches,25,false,범용 보정 후보
stl_giant_003_huge_footprint,Giant,giant_003,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_003_thrown_boulder_impact,Giant,giant_003,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_003_impact_crater,Giant,giant_003,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_003_broken_branches,Giant,giant_003,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_003_frost_rime,Giant,giant_003,frost_rime,90,true,냉기 분류
stl_giant_003_elemental_distortion,Giant,giant_003,elemental_distortion,76,false,냉기 분류
stl_giant_003_footprints_deep,Giant,giant_003,footprints_deep,25,false,범용 보정 후보
stl_giant_003_dried_blood,Giant,giant_003,dried_blood,25,false,범용 보정 후보
stl_giant_003_territory_scratches,Giant,giant_003,territory_scratches,25,false,범용 보정 후보
stl_giant_004_huge_footprint,Giant,giant_004,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_004_thrown_boulder_impact,Giant,giant_004,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_004_impact_crater,Giant,giant_004,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_004_broken_branches,Giant,giant_004,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_004_scorch_marks,Giant,giant_004,scorch_marks,90,true,화염 분류
stl_giant_004_elemental_distortion,Giant,giant_004,elemental_distortion,76,false,화염 분류
stl_giant_004_footprints_deep,Giant,giant_004,footprints_deep,25,false,범용 보정 후보
stl_giant_004_dried_blood,Giant,giant_004,dried_blood,25,false,범용 보정 후보
stl_giant_004_territory_scratches,Giant,giant_004,territory_scratches,25,false,범용 보정 후보
stl_giant_005_huge_footprint,Giant,giant_005,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_005_thrown_boulder_impact,Giant,giant_005,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_005_impact_crater,Giant,giant_005,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_005_broken_branches,Giant,giant_005,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_005_static_burns,Giant,giant_005,static_burns,90,true,번개/폭풍 분류
stl_giant_005_thunder_cracks,Giant,giant_005,thunder_cracks,83,false,번개/폭풍 분류
stl_giant_005_elemental_distortion,Giant,giant_005,elemental_distortion,76,false,번개/폭풍 분류
stl_giant_005_footprints_deep,Giant,giant_005,footprints_deep,25,false,범용 보정 후보
stl_giant_005_dried_blood,Giant,giant_005,dried_blood,25,false,범용 보정 후보
stl_giant_005_territory_scratches,Giant,giant_005,territory_scratches,25,false,범용 보정 후보
stl_giant_006_huge_footprint,Giant,giant_006,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_006_thrown_boulder_impact,Giant,giant_006,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_006_impact_crater,Giant,giant_006,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_006_broken_branches,Giant,giant_006,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_006_footprints_deep,Giant,giant_006,footprints_deep,25,false,범용 보정 후보
stl_giant_006_dried_blood,Giant,giant_006,dried_blood,25,false,범용 보정 후보
stl_giant_006_territory_scratches,Giant,giant_006,territory_scratches,25,false,범용 보정 후보
stl_giant_007_huge_footprint,Giant,giant_007,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_007_thrown_boulder_impact,Giant,giant_007,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_007_impact_crater,Giant,giant_007,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_007_broken_branches,Giant,giant_007,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_007_footprints_deep,Giant,giant_007,footprints_deep,25,false,범용 보정 후보
stl_giant_007_dried_blood,Giant,giant_007,dried_blood,25,false,범용 보정 후보
stl_giant_007_territory_scratches,Giant,giant_007,territory_scratches,25,false,범용 보정 후보
stl_giant_008_huge_footprint,Giant,giant_008,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_008_thrown_boulder_impact,Giant,giant_008,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_008_impact_crater,Giant,giant_008,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_008_broken_branches,Giant,giant_008,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_008_wet_mucus_patch,Giant,giant_008,wet_mucus_patch,90,true,수중 분류
stl_giant_008_slime_trail,Giant,giant_008,slime_trail,83,false,수중 분류
stl_giant_008_drag_marks,Giant,giant_008,drag_marks,76,false,수중 분류
stl_giant_008_footprints_deep,Giant,giant_008,footprints_deep,25,false,범용 보정 후보
stl_giant_008_dried_blood,Giant,giant_008,dried_blood,25,false,범용 보정 후보
stl_giant_008_territory_scratches,Giant,giant_008,territory_scratches,25,false,범용 보정 후보
stl_giant_009_huge_footprint,Giant,giant_009,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_009_thrown_boulder_impact,Giant,giant_009,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_009_impact_crater,Giant,giant_009,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_009_broken_branches,Giant,giant_009,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_009_footprints_deep,Giant,giant_009,footprints_deep,25,false,범용 보정 후보
stl_giant_009_dried_blood,Giant,giant_009,dried_blood,25,false,범용 보정 후보
stl_giant_009_territory_scratches,Giant,giant_009,territory_scratches,25,false,범용 보정 후보
stl_giant_010_huge_footprint,Giant,giant_010,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_010_thrown_boulder_impact,Giant,giant_010,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_010_impact_crater,Giant,giant_010,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_010_broken_branches,Giant,giant_010,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_010_wet_mucus_patch,Giant,giant_010,wet_mucus_patch,90,true,수중 분류
stl_giant_010_slime_trail,Giant,giant_010,slime_trail,83,false,수중 분류
stl_giant_010_drag_marks,Giant,giant_010,drag_marks,76,false,수중 분류
stl_giant_010_footprints_deep,Giant,giant_010,footprints_deep,25,false,범용 보정 후보
stl_giant_010_dried_blood,Giant,giant_010,dried_blood,25,false,범용 보정 후보
stl_giant_010_territory_scratches,Giant,giant_010,territory_scratches,25,false,범용 보정 후보
stl_giant_011_huge_footprint,Giant,giant_011,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_011_thrown_boulder_impact,Giant,giant_011,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_011_impact_crater,Giant,giant_011,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_011_broken_branches,Giant,giant_011,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_011_footprints_deep,Giant,giant_011,footprints_deep,25,false,범용 보정 후보
stl_giant_011_dried_blood,Giant,giant_011,dried_blood,25,false,범용 보정 후보
stl_giant_011_territory_scratches,Giant,giant_011,territory_scratches,25,false,범용 보정 후보
stl_giant_012_huge_footprint,Giant,giant_012,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_012_thrown_boulder_impact,Giant,giant_012,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_012_impact_crater,Giant,giant_012,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_012_broken_branches,Giant,giant_012,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_012_root_cracks,Giant,giant_012,root_cracks,90,true,식물/균류 분류
stl_giant_012_spore_cloud_residue,Giant,giant_012,spore_cloud_residue,83,false,식물/균류 분류
stl_giant_012_fungal_threads,Giant,giant_012,fungal_threads,76,false,식물/균류 분류
stl_giant_012_pollen_residue,Giant,giant_012,pollen_residue,69,false,식물/균류 분류
stl_giant_012_footprints_deep,Giant,giant_012,footprints_deep,25,false,범용 보정 후보
stl_giant_012_dried_blood,Giant,giant_012,dried_blood,25,false,범용 보정 후보
stl_giant_012_territory_scratches,Giant,giant_012,territory_scratches,25,false,범용 보정 후보
stl_giant_013_huge_footprint,Giant,giant_013,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_013_thrown_boulder_impact,Giant,giant_013,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_013_impact_crater,Giant,giant_013,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_013_broken_branches,Giant,giant_013,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_013_footprints_deep,Giant,giant_013,footprints_deep,25,false,범용 보정 후보
stl_giant_013_dried_blood,Giant,giant_013,dried_blood,25,false,범용 보정 후보
stl_giant_013_territory_scratches,Giant,giant_013,territory_scratches,25,false,범용 보정 후보
stl_giant_014_huge_footprint,Giant,giant_014,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_014_thrown_boulder_impact,Giant,giant_014,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_014_impact_crater,Giant,giant_014,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_014_broken_branches,Giant,giant_014,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_014_footprints_deep,Giant,giant_014,footprints_deep,25,false,범용 보정 후보
stl_giant_014_dried_blood,Giant,giant_014,dried_blood,25,false,범용 보정 후보
stl_giant_014_territory_scratches,Giant,giant_014,territory_scratches,25,false,범용 보정 후보
stl_giant_015_huge_footprint,Giant,giant_015,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_015_thrown_boulder_impact,Giant,giant_015,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_015_impact_crater,Giant,giant_015,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_015_broken_branches,Giant,giant_015,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_015_footprints_deep,Giant,giant_015,footprints_deep,25,false,범용 보정 후보
stl_giant_015_dried_blood,Giant,giant_015,dried_blood,25,false,범용 보정 후보
stl_giant_015_territory_scratches,Giant,giant_015,territory_scratches,25,false,범용 보정 후보
stl_giant_016_huge_footprint,Giant,giant_016,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_016_thrown_boulder_impact,Giant,giant_016,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_016_impact_crater,Giant,giant_016,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_016_broken_branches,Giant,giant_016,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_016_sulfur_smell,Giant,giant_016,sulfur_smell,90,true,악마체 분류
stl_giant_016_burnt_contract_scraps,Giant,giant_016,burnt_contract_scraps,83,false,악마체 분류
stl_giant_016_black_ichor,Giant,giant_016,black_ichor,76,false,악마체 분류
stl_giant_016_scorch_marks,Giant,giant_016,scorch_marks,69,false,악마체 분류
stl_giant_016_footprints_deep,Giant,giant_016,footprints_deep,25,false,범용 보정 후보
stl_giant_016_dried_blood,Giant,giant_016,dried_blood,25,false,범용 보정 후보
stl_giant_016_territory_scratches,Giant,giant_016,territory_scratches,25,false,범용 보정 후보
stl_giant_017_huge_footprint,Giant,giant_017,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_017_thrown_boulder_impact,Giant,giant_017,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_017_impact_crater,Giant,giant_017,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_017_broken_branches,Giant,giant_017,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_017_footprints_deep,Giant,giant_017,footprints_deep,25,false,범용 보정 후보
stl_giant_017_dried_blood,Giant,giant_017,dried_blood,25,false,범용 보정 후보
stl_giant_017_territory_scratches,Giant,giant_017,territory_scratches,25,false,범용 보정 후보
stl_giant_018_huge_footprint,Giant,giant_018,huge_footprint,65,true,Giant 대분류 기본 흔적
stl_giant_018_thrown_boulder_impact,Giant,giant_018,thrown_boulder_impact,60,false,Giant 대분류 기본 흔적
stl_giant_018_impact_crater,Giant,giant_018,impact_crater,55,false,Giant 대분류 기본 흔적
stl_giant_018_broken_branches,Giant,giant_018,broken_branches,50,false,Giant 대분류 기본 흔적
stl_giant_018_footprints_deep,Giant,giant_018,footprints_deep,25,false,범용 보정 후보
stl_giant_018_dried_blood,Giant,giant_018,dried_blood,25,false,범용 보정 후보
stl_giant_018_territory_scratches,Giant,giant_018,territory_scratches,25,false,범용 보정 후보
stl_humanoid_001_campfire_remains,Humanoid,humanoid_001,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_001_tool_marks,Humanoid,humanoid_001,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_001_footprints_deep,Humanoid,humanoid_001,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_001_dried_blood,Humanoid,humanoid_001,dried_blood,50,false,Humanoid 대분류 기본 흔적
stl_humanoid_001_territory_scratches,Humanoid,humanoid_001,territory_scratches,25,false,범용 보정 후보
stl_humanoid_002_campfire_remains,Humanoid,humanoid_002,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_002_tool_marks,Humanoid,humanoid_002,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_002_footprints_deep,Humanoid,humanoid_002,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_002_dried_blood,Humanoid,humanoid_002,dried_blood,50,false,Humanoid 대분류 기본 흔적
stl_humanoid_002_territory_scratches,Humanoid,humanoid_002,territory_scratches,25,false,범용 보정 후보
stl_humanoid_003_campfire_remains,Humanoid,humanoid_003,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_003_tool_marks,Humanoid,humanoid_003,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_003_footprints_deep,Humanoid,humanoid_003,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_003_dried_blood,Humanoid,humanoid_003,dried_blood,50,false,Humanoid 대분류 기본 흔적
stl_humanoid_003_territory_scratches,Humanoid,humanoid_003,territory_scratches,25,false,범용 보정 후보
stl_humanoid_004_campfire_remains,Humanoid,humanoid_004,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_004_tool_marks,Humanoid,humanoid_004,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_004_footprints_deep,Humanoid,humanoid_004,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_004_dried_blood,Humanoid,humanoid_004,dried_blood,50,false,Humanoid 대분류 기본 흔적
stl_humanoid_004_poison_stain,Humanoid,humanoid_004,poison_stain,90,true,독성/질병 분류
stl_humanoid_004_black_ichor,Humanoid,humanoid_004,black_ichor,76,false,독성/질병 분류
stl_humanoid_004_territory_scratches,Humanoid,humanoid_004,territory_scratches,25,false,범용 보정 후보
stl_humanoid_005_campfire_remains,Humanoid,humanoid_005,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_005_tool_marks,Humanoid,humanoid_005,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_005_footprints_deep,Humanoid,humanoid_005,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_005_dried_blood,Humanoid,humanoid_005,dried_blood,50,false,Humanoid 대분류 기본 흔적
stl_humanoid_005_sulfur_smell,Humanoid,humanoid_005,sulfur_smell,90,true,악마체 분류
stl_humanoid_005_burnt_contract_scraps,Humanoid,humanoid_005,burnt_contract_scraps,83,false,악마체 분류
stl_humanoid_005_black_ichor,Humanoid,humanoid_005,black_ichor,76,false,악마체 분류
stl_humanoid_005_scorch_marks,Humanoid,humanoid_005,scorch_marks,69,false,악마체 분류
stl_humanoid_005_territory_scratches,Humanoid,humanoid_005,territory_scratches,25,false,범용 보정 후보
stl_humanoid_006_campfire_remains,Humanoid,humanoid_006,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_006_tool_marks,Humanoid,humanoid_006,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_006_footprints_deep,Humanoid,humanoid_006,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_006_dried_blood,Humanoid,humanoid_006,dried_blood,50,false,Humanoid 대분류 기본 흔적
stl_humanoid_006_territory_scratches,Humanoid,humanoid_006,territory_scratches,25,false,범용 보정 후보
stl_humanoid_007_campfire_remains,Humanoid,humanoid_007,campfire_remains,65,true,Humanoid 대분류 기본 흔적
stl_humanoid_007_tool_marks,Humanoid,humanoid_007,tool_marks,60,false,Humanoid 대분류 기본 흔적
stl_humanoid_007_footprints_deep,Humanoid,humanoid_007,footprints_deep,55,false,Humanoid 대분류 기본 흔적
stl_humanoid_007_dried_blood,Humanoid,humanoid_007,dried_blood,50,false,Humanoid 대분류 기본 흔적
